,마명,기록,거리,일자,습도,S1화롱,G3화롱,G1화롱,성별,나이,부중,기수,훈련량(분),새기록
5233,마하일호,1:05.3,900,2016-02-27,7,16,41.8,14.1,암,3,55.0,김이랑,730,65.3
5234,마하일호,1:08.7,900,2015-10-23,5,17,45.2,15.9,암,3,55.0,권진영,123,68.7
5235,마하일호,1:10.7,1000,2016-11-11,11,16,41.6,14.5,암,3,54.0,김이랑,854,70.7
5236,마하일호,1:11.5,1000,2016-12-16,15,16,41.7,14.3,암,3,54.0,김용섭,1056,71.5
5237,마하일호,1:10.6,1000,2016-09-02,20,16,41.0,14.0,암,3,54.0,김이랑,919,70.6
5238,마하일호,1:11.2,1000,2016-06-10,6,16,41.9,14.8,암,3,54.0,곽용남,440,71.2
5239,마하일호,1:11.1,1000,2016-10-08,20,16,41.7,14.9,암,3,54.0,김이랑,372,71.1
5240,마하특급,1:07.0,900,2019-08-09,4,15,45.4,16.6,수,3,54.0,임재광,944,67.0
5241,마하특급,1:05.4,900,2019-11-16,4,16,42.6,14.7,수,3,55.0,임재광,1291,65.4
5242,마하특급,1:05.9,900,2019-09-20,4,15,43.8,16.3,수,3,54.0,임재광,644,65.9
5243,마하특급,1:05.5,900,2019-10-18,8,16,43.1,15.8,수,3,55.0,임재광,1296,65.5
5244,막강여전사,1:11.8,800,2016-07-08,5,20,52.3,19.0,암,4,54.0,장우성,438,71.8
5245,막강파워,1:02.2,900,2018-11-24,6,15,41.2,14.3,암,4,52.0,김다영,810,62.2
5246,막강파워,1:01.2,900,2019-03-02,6,15,40.4,13.9,암,4,58.0,원유일,945,61.2
5247,막강파워,1:10.0,1000,2019-04-13,6,15,42.7,14.8,암,4,61.0,원유일,1093,70.0
5248,막강파워,1:25.6,1200,2019-08-30,8,15,43.4,14.8,암,4,53.5,박성광,591,85.6
5249,막강파워,1:43.6,1400,2019-11-22,7,16,43.7,15.1,암,4,58.0,박성광,754,103.6
5250,만국기,1:11.3,900,2016-03-11,9,16,48.2,19.2,암,3,55.0,나유나,713,71.3
5251,만국기,1:11.8,900,2015-10-30,8,16,49.0,18.9,암,3,54.0,문현진,123,71.8
5252,만금산,1:09.1,1000,2016-09-23,6,15,41.1,15.0,암,3,55.0,문현진,592,69.1
5253,만금산,1:42.0,1400,2016-12-23,18,15,44.1,15.0,암,3,59.0,김용섭,1167,102.0
5254,만금산,1:58.1,1610,2017-01-21,14,16,45.0,15.3,암,3,60.0,장우성,658,118.1
5255,만금수,1:11.5,1000,2014-01-17,9,16,42.2,14.2,수,3,55.0,한영민,123,71.5
5256,만금수,1:27.1,1200,2014-02-07,20,16,41.7,13.8,수,3,57.0,한영민,123,87.1
5257,만금포,1:10.1,800,2018-03-09,14,17,52.8,19.5,거,5,54.0,박기영,1502,70.1
5258,만금포,1:13.8,800,2017-08-18,6,19,54.6,19.4,거,5,56.0,문성호,668,73.8
5259,만금포,1:15.3,800,2018-04-28,6,18,57.1,22.3,거,5,55.0,권진영,591,75.3
5260,만금포,1:30.5,900,2017-10-14,6,17,3.6,23.5,거,5,54.0,김준호,583,90.5
5261,만년지덕,1:12.0,1000,2014-11-29,14,16,41.8,14.8,수,3,55.0,전현준,123,72.0
5262,만년지덕,1:10.8,1000,2015-05-02,6,17,41.0,13.9,수,3,57.0,권진영,123,70.8
5263,만년지덕,1:12.6,1000,2014-09-12,5,17,41.8,14.3,수,3,55.0,전현준,123,72.6
5264,만년지덕,1:12.7,1000,2014-11-08,14,16,42.5,14.4,수,3,55.0,전현준,123,72.7
5265,만년지덕,1:16.2,1000,2014-08-02,20,17,44.9,15.4,수,3,55.0,곽용남,123,76.2
5266,만년지덕,1:11.4,1000,2014-12-26,14,16,42.0,14.5,수,3,55.0,전현준,123,71.4
5267,만년지덕,1:12.6,1000,2014-10-25,6,16,43.5,14.8,수,3,55.0,전현준,123,72.6
5268,만년지덕,1:28.5,1200,2015-01-10,7,16,44.5,15.7,수,3,56.0,전현준,123,88.5
5269,만년지덕,1:28.8,1200,2015-02-27,6,15,45.9,16.1,수,3,56.0,김용섭,123,88.8
5270,만리무영,1:02.2,900,2016-02-13,20,15,40.2,13.6,수,3,55.0,김준호,598,62.2
5271,만리무영,1:10.0,1000,2016-03-05,17,15,41.3,13.7,수,3,55.0,김준호,801,70.0
5272,만리무영,1:08.9,1000,2016-03-18,13,15,40.9,14.0,수,3,56.0,김준호,880,68.9
5273,만리향,1:04.9,900,2014-09-12,5,16,41.9,14.7,암,4,55.0,한영민,123,64.9
5274,만리향,1:12.2,1000,2014-10-11,5,16,42.6,14.4,암,4,55.0,한영민,123,72.2
5275,만리향,1:27.4,1200,2014-11-14,9,16,43.1,15.1,암,4,55.0,한영민,123,87.4
5276,만리향,1:24.7,1200,2015-01-30,20,16,40.7,13.9,암,4,58.0,한영민,123,84.7
5277,만리향,1:42.6,1400,2015-01-16,14,17,42.5,14.5,암,4,57.0,한영민,123,102.6
5278,만리향,1:40.9,1400,2015-07-24,12,16,42.7,14.4,암,4,57.0,한영민,123,100.9
5279,만리향,1:37.3,1400,2015-11-14,20,15,40.2,13.9,암,4,60.5,원유일,123,97.3
5280,만리향,1:41.2,1400,2015-02-28,6,17,40.8,14.2,암,4,53.5,한영민,123,101.2
5281,만리향,1:57.9,1610,2016-01-23,20,18,41.9,14.1,암,4,64.0,김준호,951,117.9
5282,만리향,1:56.9,1610,2015-10-03,7,16,41.7,13.4,암,4,58.0,김홍권,123,116.9
5283,만리향,2:10.4,1800,2015-10-17,5,15,44.7,16.2,암,4,58.0,이재웅,123,130.4
5284,만사오케이,1:05.9,900,2014-12-05,19,16,43.3,15.0,수,2,55.0,정명일,123,65.9
5285,만사오케이,1:07.7,900,2014-10-31,20,16,44.4,15.5,수,2,55.0,정명일,123,67.7
5286,만석군,1:04.5,800,2016-05-27,8,17,47.3,17.7,거,6,54.5,문성호,1212,64.5
5287,만석군,1:05.8,800,2015-10-30,8,17,48.7,18.2,거,6,54.0,문성호,123,65.8
5288,만석군,1:14.5,900,2016-07-16,9,17,49.8,18.0,거,6,55.5,김준호,1577,74.5
5289,만석군,1:23.8,1000,2014-01-10,20,17,51.5,18.1,거,6,54.0,전현준,123,83.8
5290,만석군,1:23.6,1000,2014-02-14,15,17,50.6,18.2,거,6,55.5,전현준,123,83.6
5291,만석군,1:26.1,1000,2016-08-06,10,17,52.9,19.7,거,6,53.0,김준호,658,86.1
5292,만석군,1:27.3,1000,2014-05-24,4,17,54.4,20.5,거,6,56.0,이재웅,123,87.3
5293,만석군,1:29.2,1000,2014-11-14,9,17,56.0,21.0,거,6,55.5,문성호,123,89.2
5294,만석군,1:24.9,1000,2016-06-25,10,17,52.6,19.8,거,6,50.0,김준호,871,84.9
5295,만송정,1:08.7,1000,2016-05-27,8,16,40.1,13.9,암,4,55.0,나유나,1158,68.7
5296,만송정,1:24.2,1200,2016-08-06,10,16,41.4,14.5,암,4,53.0,안득수,871,84.2
5297,만송정,1:26.7,1200,2017-02-24,10,17,43.6,16.2,암,4,51.0,배성아,712,86.7
5298,만송정,1:45.1,1400,2017-01-20,12,16,45.1,15.9,암,4,52.5,정명일,582,105.1
5299,만송정,1:42.8,1400,2017-05-05,11,17,42.2,14.1,암,4,56.5,정명일,858,102.8
5300,만송정,1:43.8,1400,2016-11-12,9,16,46.0,16.9,암,4,52.0,장우성,1081,103.8
5301,만송정,1:59.9,1610,2017-06-16,6,17,42.0,14.8,암,4,55.5,정명일,781,119.9
5302,만송정,2:00.5,1610,2016-10-29,12,17,43.2,15.0,암,4,53.5,안득수,931,120.5
5303,만송정,2:05.7,1700,2017-03-25,18,17,43.8,15.5,암,4,51.0,배성아,718,125.7
5304,만송정,2:13.8,1800,2017-05-27,6,16,42.9,15.1,암,4,53.5,곽용남,863,133.8
5305,만수산,1:08.6,900,2015-03-20,14,16,46.1,17.4,암,4,55.0,박준호,123,68.6
5306,만승지군,1:09.7,800,2019-12-20,12,18,52.0,18.9,거,4,54.0,임재광,949,69.7
5307,만승지군,1:11.3,800,2019-11-23,6,19,52.6,18.6,거,4,54.0,임재광,1088,71.3
5308,만승지군,1:10.7,800,2019-05-18,15,18,53.1,19.5,거,4,58.0,임재광,1376,70.7
5309,만승지군,1:08.3,800,2020-01-31,15,17,50.9,18.6,거,4,55.0,전현준,579,68.3
5310,만승지군,1:15.0,800,2019-11-14,4,19,56.3,20.9,거,4,57.0,임재광,123,75.0
5311,만승지군,1:08.8,800,2019-03-30,4,18,51.3,19.0,거,4,56.0,임재광,2126,68.8
5312,만승지군,1:16.2,800,2019-02-14,8,19,57.1,19.8,거,4,56.0,임재광,123,76.2
5313,만심,1:05.6,900,2014-12-27,8,15,42.9,14.5,수,3,55.0,권동석,123,65.6
5314,만심,1:11.1,1000,2015-02-27,6,15,43.4,15.9,수,3,55.0,이재웅,123,71.1
5315,만심,1:10.2,1000,2015-03-14,6,15,42.1,15.1,수,3,55.0,이재웅,123,70.2
5316,만장일치,1:11.5,1000,2014-03-22,4,15,42.7,14.3,암,3,54.0,한영민,123,71.5
5317,만장일치,1:10.4,1000,2014-02-08,20,15,42.6,15.1,암,3,54.0,강성,123,70.4
5318,만장일치,1:11.4,1000,2014-05-02,5,16,42.7,14.9,암,3,54.0,김경훈,123,71.4
5319,만장일치,1:26.6,1200,2014-06-06,6,16,43.4,14.6,암,3,56.0,곽용남,123,86.6
5320,만장일치,1:26.4,1200,2014-06-28,5,15,43.5,14.8,암,3,56.0,곽용남,123,86.4
5321,만장일치,1:45.6,1400,2014-08-16,10,16,46.3,16.5,암,3,56.0,전현준,123,105.6
5322,만점왕,1:07.9,800,2016-09-09,5,19,49.0,17.1,수,7,57.0,곽용남,454,67.9
5323,만점왕,1:05.9,800,2017-06-23,6,19,47.4,16.7,수,7,52.0,권진영,858,65.9
5324,만점왕,1:09.2,800,2016-03-25,4,18,51.0,18.2,수,7,56.0,심광선,934,69.2
5325,만점왕,1:07.6,800,2016-07-08,5,18,49.2,16.3,수,7,57.0,곽용남,581,67.6
5326,만점왕,1:07.8,800,2016-12-03,6,18,49.6,17.3,수,7,54.0,곽용남,1271,67.8
5327,만점왕,1:12.4,800,2016-01-22,13,19,53.4,18.9,수,7,57.0,김용섭,857,72.4
5328,만점왕,1:07.7,800,2016-09-24,5,19,48.9,17.4,수,7,54.5,곽용남,873,67.7
5329,만점왕,1:10.6,800,2015-07-24,12,18,52.3,18.6,수,7,55.0,곽용남,123,70.6
5330,만점왕,1:10.3,800,2015-09-18,9,19,51.0,17.2,수,7,55.0,곽용남,123,70.3
5331,만점왕,1:09.1,800,2015-11-28,14,18,50.8,18.2,수,7,55.0,심광선,123,69.1
5332,만점왕,1:08.6,800,2017-02-10,20,18,50.2,17.7,수,7,54.5,심광선,1140,68.6
5333,만점왕,1:08.1,800,2016-05-06,11,19,49.6,16.5,수,7,55.0,심광선,1403,68.1
5334,만점왕,1:08.6,800,2017-12-15,10,18,50.2,18.0,수,7,51.0,원유일,656,68.6
5335,만점왕,1:08.5,800,2016-08-05,9,19,49.9,17.2,수,7,58.5,심광선,516,68.5
5336,만점왕,1:16.9,900,2016-09-30,19,18,49.7,16.8,수,7,53.5,심광선,802,76.9
5337,만점왕,1:18.6,900,2016-12-16,15,18,52.0,18.1,수,7,53.5,심광선,1001,78.6
5338,만점왕,1:17.3,900,2018-03-02,8,18,51.4,18.4,수,7,51.0,심광선,991,77.3
5339,만점왕,1:16.6,900,2018-08-24,13,18,50.2,17.3,수,7,53.0,곽용남,508,76.6
5340,만점왕,1:18.7,900,2018-04-20,6,18,52.0,18.5,수,7,51.0,이성민,638,78.7
5341,만점왕,1:15.1,900,2017-05-13,9,18,48.9,16.7,수,7,53.0,권진영,1203,75.1
5342,만점왕,1:15.8,900,2017-03-24,14,18,49.6,16.8,수,7,52.0,곽용남,666,75.8
5343,만점왕,1:16.2,900,2018-12-22,14,18,50.1,17.8,수,7,60.0,강수한,587,76.2
5344,만점왕,1:16.3,900,2018-08-31,6,18,49.7,17.1,수,7,60.0,강수한,705,76.3
5345,만점왕,1:18.1,900,2016-10-14,5,19,50.9,17.5,수,7,57.0,심광선,526,78.1
5346,만점왕,1:18.5,900,2018-02-02,15,18,52.7,18.7,수,7,53.5,심광선,876,78.5
5347,만점왕,1:27.6,1000,2018-03-16,12,18,51.8,17.5,수,7,51.0,심광선,500,87.6
5348,만점왕,1:26.2,1000,2018-06-30,20,18,50.2,17.0,수,7,52.5,심광선,653,86.2
5349,만점왕,1:27.0,1000,2018-05-12,6,18,51.7,17.1,수,7,51.0,원유일,731,87.0
5350,만점왕,1:26.1,1000,2018-10-13,6,18,51.4,17.4,수,7,55.0,강수한,1426,86.1
5351,만점왕,1:26.3,1000,2017-06-09,6,18,51.7,18.7,수,7,53.0,권진영,1021,86.3
5352,만점왕,1:27.8,1000,2019-12-27,15,18,53.9,19.7,수,7,54.5,정명일,1335,87.8
5353,만점왕,1:26.7,1000,2018-12-08,17,18,51.2,17.9,수,7,60.0,강수한,724,86.7
5354,만점왕,1:26.3,1000,2018-11-02,6,18,51.8,18.1,수,7,58.5,강수한,658,86.3
5355,만점왕,1:27.7,1000,2019-01-19,7,18,52.4,18.1,수,7,60.0,장우성,1776,87.7
5356,만점왕,1:26.6,1000,2018-06-09,6,17,51.9,19.4,수,7,51.0,이성민,663,86.6
5357,만점왕,1:37.7,1110,2019-02-01,20,19,54.2,19.2,수,7,57.0,장우성,1350,97.7
5358,만점왕,1:39.6,1110,2019-12-14,4,19,55.1,19.7,수,7,57.0,문성호,1170,99.6
5359,만호봉,1:02.8,900,2015-05-29,5,16,40.5,14.3,수,4,53.0,문성호,123,62.8
5360,만호봉,1:04.4,900,2014-02-15,14,15,42.4,14.8,수,4,54.0,한영민,123,64.4
5361,만호봉,1:13.6,1000,2014-03-15,8,16,43.7,14.9,수,4,54.0,한영민,123,73.6
5362,만호봉,1:10.8,1000,2014-07-19,5,16,41.4,14.1,수,4,55.0,김이랑,123,70.8
5363,만호봉,1:11.3,1000,2014-09-05,7,16,42.4,15.4,수,4,55.0,원유일,123,71.3
5364,만호봉,1:12.3,1000,2014-06-13,5,15,43.5,15.4,수,4,55.0,김이랑,123,72.3
5365,만호봉,1:13.2,1000,2015-01-24,10,16,43.9,15.9,수,4,55.0,김이랑,123,73.2
5366,만호봉,1:11.6,1000,2014-10-17,5,16,43.0,15.3,수,4,55.0,김이랑,123,71.6
5367,만호봉,1:27.7,1200,2015-02-06,12,16,44.4,15.3,수,4,55.0,김이랑,123,87.7
5368,맑은가람,1:08.4,800,2016-12-24,10,18,50.3,18.3,수,7,52.5,문현진,510,68.4
5369,맑은가람,1:10.3,800,2015-11-27,18,18,52.3,19.9,수,7,56.0,김이랑,123,70.3
5370,맑은가람,1:11.5,800,2015-02-07,14,19,52.8,18.7,수,7,56.0,장우성,123,71.5
5371,맑은가람,1:10.6,800,2016-01-22,13,18,52.2,19.2,수,7,51.0,문현진,878,70.6
5372,맑은가람,1:07.9,800,2016-05-06,14,18,50.3,18.3,수,7,54.0,김홍권,379,67.9
5373,맑은가람,1:10.7,800,2016-08-19,8,18,52.4,19.0,수,7,54.0,곽용남,506,70.7
5374,맑은가람,1:09.6,800,2015-05-23,5,18,51.9,19.1,수,7,54.0,문현진,123,69.6
5375,맑은가람,1:09.9,800,2015-05-09,7,18,51.7,18.9,수,7,55.0,문현진,123,69.9
5376,맑은가람,1:06.9,800,2016-05-20,4,18,49.1,17.8,수,7,56.0,김홍권,504,66.9
5377,맑은가람,1:20.0,900,2017-10-21,6,18,53.5,18.9,수,7,51.0,문현진,732,80.0
5378,맑은가람,1:19.8,900,2018-06-16,6,18,53.6,19.0,수,7,51.0,김한남,590,79.8
5379,맑은가람,1:18.4,900,2018-07-21,6,18,52.1,18.3,수,7,51.0,이성민,927,78.4
5380,맑은가람,1:19.5,900,2018-05-04,6,18,53.3,19.0,수,7,53.5,문현진,364,79.5
5381,맑은가람,1:18.3,900,2018-04-06,17,18,52.4,19.4,수,7,54.0,문현진,515,78.3
5382,맑은가람,1:21.1,900,2018-02-09,20,18,54.2,18.7,수,7,55.0,문현진,730,81.1
5383,맑은가람,1:20.5,900,2017-06-02,6,18,53.7,19.0,수,7,51.0,김홍권,297,80.5
5384,맑은가람,1:18.7,900,2016-03-05,17,18,52.1,18.1,수,7,53.0,김홍권,792,78.7
5385,맑은가람,1:19.7,900,2017-12-15,10,18,53.9,20.1,수,7,51.0,이소연,601,79.7
5386,맑은가람,1:28.9,1000,2016-07-30,5,18,53.4,19.2,수,7,55.0,문현진,840,88.9
5387,맑은마음,1:13.4,800,2019-10-31,4,20,53.3,18.9,암,4,56.0,김용섭,123,73.4
5388,맑은마음,1:13.0,800,2020-02-01,13,19,54.4,20.8,암,4,54.0,김용섭,361,73.0
5389,맑은마음,1:17.0,800,2019-11-29,13,19,57.7,21.9,암,4,54.0,김용섭,593,77.0
5390,망망대해,1:06.8,900,2017-02-18,10,16,43.6,14.9,거,4,55.0,김경훈,874,66.8
5391,매너,1:11.8,800,2019-08-29,0,17,47.1,15.1,거,4,57.0,이성민,123,71.8
5392,매너,1:11.6,800,2019-09-19,4,17,47.9,17.3,거,4,57.0,문성호,123,71.6
5393,매력가득,1:06.5,900,2015-09-11,4,16,43.4,14.3,암,2,55.0,곽용남,123,66.5
5394,매력가득,1:10.7,1000,2015-11-20,18,16,41.1,14.2,암,2,54.0,심광선,123,70.7
5395,매력가득,1:13.0,1000,2015-10-10,5,16,44.2,15.8,암,2,54.0,곽용남,123,73.0
5396,매력대장,1:06.6,900,2014-03-29,12,16,43.2,14.9,수,3,54.0,김이랑,123,66.6
5397,매력대장,1:08.4,900,2014-06-06,6,17,44.0,15.1,수,3,55.0,김이랑,123,68.4
5398,매력대장,1:07.8,900,2014-03-07,8,17,43.9,14.7,수,3,54.0,김이랑,123,67.8
5399,매력대장,1:13.4,1000,2014-07-04,15,16,43.0,15.5,수,3,55.0,김이랑,123,73.4
5400,매력만점,1:08.0,900,2015-10-02,13,16,45.2,16.4,수,2,55.0,한영민,123,68.0
5401,매력만점,1:14.6,1000,2015-10-30,8,16,44.2,15.7,수,2,55.0,한영민,123,74.6
5402,매력웃음,1:06.2,900,2014-03-07,8,16,43.3,15.2,수,3,54.0,원유일,123,66.2
5403,매력웃음,1:13.9,1000,2014-03-22,4,17,44.3,15.3,수,3,54.0,원유일,123,73.9
5404,매력웃음,1:13.2,1000,2014-04-19,10,16,43.6,15.9,수,3,54.0,원유일,123,73.2
5405,매력웃음,1:14.0,1000,2014-07-26,10,16,44.4,15.4,수,3,55.0,원유일,123,74.0
5406,매력표정,1:06.2,900,2014-07-12,11,15,44.3,15.8,거,4,55.0,정명일,123,66.2
5407,매력표정,1:14.0,1000,2014-11-08,16,16,44.4,15.7,거,4,51.0,김준호,123,74.0
5408,매력표정,1:10.8,1000,2015-06-06,8,15,42.4,15.2,거,4,55.0,이재웅,123,70.8
5409,매력표정,1:12.1,1000,2015-04-10,6,16,43.2,15.5,거,4,55.0,이재웅,123,72.1
5410,매력표정,1:11.1,1000,2015-05-08,5,17,41.1,14.1,거,4,53.0,이덕형,123,71.1
5411,매력표정,1:14.0,1000,2015-01-23,11,15,45.4,16.7,거,4,55.0,권동석,123,74.0
5412,매력표정,1:11.6,1000,2015-02-28,6,15,42.9,15.1,거,4,55.0,이재웅,123,71.6
5413,매력표정,1:13.6,1000,2015-07-24,12,16,44.5,15.7,거,4,56.0,김대연,123,73.6
5414,매의눈,1:11.4,800,2015-09-18,9,19,52.6,18.9,거,4,55.0,권동석,123,71.4
5415,매의눈,1:11.4,800,2015-08-14,7,18,53.2,20.2,거,4,55.0,김주희,123,71.4
5416,매의눈,1:14.7,800,2015-03-13,6,20,55.2,20.1,거,4,55.0,한영민,123,74.7
5417,매의눈,1:15.2,800,2014-10-25,6,20,55.5,19.9,거,4,55.0,이재웅,123,75.2
5418,매의눈,1:11.5,800,2014-07-18,7,19,52.7,18.1,거,4,55.0,원유일,123,71.5
5419,매의눈,1:10.4,800,2014-05-24,4,20,50.6,17.2,거,4,53.0,배성아,123,70.4
5420,매직,1:03.0,900,2016-05-07,7,16,40.6,14.4,암,7,52.0,김홍권,657,63.0
5421,매직,1:04.5,900,2015-03-28,4,16,42.0,15.0,암,7,55.0,허회창,123,64.5
5422,매직,1:02.0,900,2016-10-01,16,16,39.9,13.9,암,7,52.0,문현진,935,62.0
5423,매직,1:05.9,900,2015-02-07,14,16,42.7,14.8,암,7,55.0,권동석,123,65.9
5424,매직,1:08.9,900,2014-11-01,20,16,45.8,16.4,암,7,55.0,안득수,123,68.9
5425,매직,1:10.5,1000,2017-02-03,10,16,41.0,14.2,암,7,52.0,권동석,703,70.5
5426,매직,1:11.5,1000,2015-10-16,5,16,42.0,14.4,암,7,54.0,권동석,123,71.5
5427,매직,1:12.2,1000,2015-07-17,5,16,42.5,15.3,암,7,54.0,권동석,123,72.2
5428,매직,1:12.2,1000,2015-04-17,6,16,43.3,15.5,암,7,54.0,허회창,123,72.2
5429,매직,1:11.9,1000,2015-08-14,7,16,42.7,15.3,암,7,54.0,권동석,123,71.9
5430,매직,1:12.2,1000,2016-12-24,10,16,42.9,15.6,암,7,52.0,안득수,1012,72.2
5431,매직,1:10.7,1000,2016-05-27,8,16,41.0,14.2,암,7,52.0,김홍권,999,70.7
5432,매직,1:10.7,1000,2016-01-29,20,16,41.8,14.2,암,7,53.0,권동석,509,70.7
5433,매직,1:10.7,1000,2016-08-27,6,16,41.3,14.1,암,7,52.0,김대연,580,70.7
5434,매직,1:10.0,1000,2016-03-26,4,16,40.6,13.9,암,7,53.0,권동석,667,70.0
5435,매직,1:11.1,1000,2017-06-02,6,16,42.4,15.1,암,7,52.0,조희원,868,71.1
5436,매직,1:28.4,1200,2015-10-24,5,17,43.5,15.0,암,7,55.0,권동석,123,88.4
5437,매직,1:27.0,1200,2017-07-28,6,16,43.6,15.3,암,7,50.0,이소연,543,87.0
5438,매직,1:26.6,1200,2017-04-15,7,16,43.5,15.1,암,7,52.0,곽용남,460,86.6
5439,매직,1:27.0,1200,2017-05-12,20,16,43.8,15.3,암,7,52.0,나유나,520,87.0
5440,매직,1:27.3,1200,2016-06-03,5,16,44.6,15.9,암,7,52.0,안득수,364,87.3
5441,매직,1:26.8,1200,2016-03-12,7,17,42.4,14.7,암,7,53.0,권동석,506,86.8
5442,매직,1:24.5,1200,2018-02-09,20,16,41.7,14.4,암,7,51.0,권진영,791,84.5
5443,매직,1:47.5,1400,2018-06-02,6,16,47.8,17.4,암,7,51.0,이소연,1064,107.5
5444,매직,1:43.0,1400,2018-07-06,13,16,44.2,15.8,암,7,51.0,이소연,1553,103.0
5445,매직,1:47.9,1400,2018-01-27,17,16,46.6,16.2,암,7,51.0,나유나,927,107.9
5446,매직,2:01.9,1610,2017-10-27,6,17,42.9,14.0,암,7,53.5,이소연,593,121.9
5447,매직,1:59.2,1610,2018-05-04,6,16,43.8,14.3,암,7,53.0,문현진,850,119.2
5448,매직,2:00.4,1610,2018-03-16,12,16,44.4,15.3,암,7,51.0,이소연,653,120.4
5449,매화,1:06.5,800,2016-04-02,4,18,48.8,17.3,거,5,54.0,김다영,868,66.5
5450,매화,1:07.3,800,2015-04-10,6,18,49.3,17.4,거,5,57.0,이재웅,123,67.3
5451,매화,1:06.5,800,2016-05-20,4,18,48.4,17.3,거,5,54.5,김다영,441,66.5
5452,매화,1:11.4,800,2014-08-16,10,19,52.6,17.5,거,5,55.0,이재웅,123,71.4
5453,매화,1:05.2,800,2016-09-23,6,18,47.0,16.1,거,5,52.5,김준호,843,65.2
5454,매화,1:09.7,800,2015-05-22,5,19,50.9,18.0,거,5,54.0,김용섭,123,69.7
5455,매화,1:09.3,800,2014-09-20,9,18,51.6,17.8,거,5,55.0,김용섭,123,69.3
5456,매화,1:07.9,800,2015-07-18,5,18,49.8,18.2,거,5,54.5,김다영,123,67.9
5457,매화,1:08.0,800,2015-03-06,7,18,50.0,17.3,거,5,56.0,이재웅,123,68.0
5458,매화,1:08.6,800,2016-12-16,15,18,50.6,18.9,거,5,53.5,박성광,847,68.6
5459,매화,1:10.5,800,2014-10-04,5,19,51.6,16.8,거,5,57.0,이재웅,123,70.5
5460,매화,1:19.3,900,2016-02-27,7,18,52.9,19.6,거,5,54.0,김다영,1197,79.3
5461,매화,1:18.5,900,2017-02-03,10,18,51.5,18.0,거,5,51.5,나유나,564,78.5
5462,매화,1:17.1,900,2017-02-10,20,17,51.8,18.0,거,5,51.0,나유나,706,77.1
5463,매화,1:16.0,900,2015-09-11,4,18,50.0,17.5,거,5,56.0,이재웅,123,76.0
5464,매화,1:17.2,900,2016-11-11,13,18,51.4,19.4,거,5,55.0,나유나,517,77.2
5465,매화,1:15.8,900,2016-08-20,7,18,49.4,17.0,거,5,53.0,김이랑,791,75.8
5466,매화,1:14.7,900,2016-06-17,5,18,48.5,16.8,거,5,53.0,김다영,581,74.7
5467,매화,1:18.1,900,2016-04-30,7,18,51.7,18.5,거,5,53.0,김다영,992,78.1
5468,매화,1:16.5,900,2015-06-06,8,18,50.8,17.6,거,5,53.0,한영민,123,76.5
5469,매화,1:21.6,900,2015-02-14,7,19,53.0,18.7,거,5,56.0,김용섭,123,81.6
5470,매화,1:15.0,900,2016-10-07,8,19,48.2,16.6,거,5,53.5,김이랑,358,75.0
5471,매화,1:31.1,1000,2015-05-09,7,19,54.9,19.9,거,5,56.0,김용섭,123,91.1
5472,맥락,2:14.9,1800,2014-02-22,7,16,46.3,15.2,암,3,56.0,이재웅,123,134.9
5473,맨도롱,1:04.8,900,2015-11-14,20,16,42.0,14.2,수,2,54.0,문현진,123,64.8
5474,맨도롱,1:08.9,900,2015-10-02,13,16,45.7,16.5,수,2,54.0,문현진,123,68.9
5475,맹렬한,1:11.1,1000,2015-02-13,9,16,41.8,14.3,암,3,54.0,김경훈,123,71.1
5476,맹렬한,1:12.3,1000,2015-01-09,10,16,43.1,14.7,암,3,54.0,이재웅,123,72.3
5477,맹렬한,1:12.1,1000,2014-10-31,20,16,42.5,14.1,암,3,55.0,장우성,123,72.1
5478,맹렬한,1:08.8,1000,2015-06-12,5,15,40.8,14.1,암,3,56.0,이재웅,123,68.8
5479,맹렬한,1:45.3,1400,2015-07-24,12,15,46.8,16.8,암,3,52.0,원유일,123,105.3
5480,맹렬한,1:43.7,1400,2015-05-29,5,16,45.2,16.0,암,3,55.0,이재웅,123,103.7
5481,맹렬한,1:42.0,1400,2015-11-07,20,16,42.1,14.3,암,3,58.5,이재웅,123,102.0
5482,맹렬한,2:04.5,1700,2015-09-12,14,15,44.5,16.0,암,3,50.0,김다영,123,124.5
5483,맹모삼천,1:12.3,800,2016-03-12,7,19,53.4,18.3,암,3,54.0,원유일,958,72.3
5484,맹호비상,1:09.1,800,2015-04-24,5,18,51.6,19.2,거,5,53.0,김대연,123,69.1
5485,맹호비상,1:11.1,800,2014-09-05,7,18,53.2,19.4,거,5,57.0,안득수,123,71.1
5486,맹호비상,1:09.3,800,2014-05-23,5,18,51.5,18.1,거,5,53.0,문현진,123,69.3
5487,맹호비상,1:13.6,800,2014-03-15,8,18,55.6,20.9,거,5,57.0,김용섭,123,73.6
5488,머니황제,1:14.3,800,2014-08-29,17,19,55.6,20.5,거,5,55.0,김대연,123,74.3
5489,머니황제,1:11.3,800,2015-05-15,5,20,51.8,17.6,거,5,55.0,김용섭,123,71.3
5490,머니황제,1:14.2,800,2015-02-27,6,19,54.9,19.8,거,5,55.0,허회창,123,74.2
5491,머슬마니아,1:05.5,900,2019-02-16,6,16,43.0,15.6,암,3,54.0,이재웅,667,65.5
5492,머슬마니아,1:04.8,900,2019-03-22,12,16,42.1,15.2,암,3,54.0,문현진,592,64.8
